AMT transect,Latitude,Longitude,Start Day,Start Month,Start year,Start GMT,End Day,End Month,End year,End GMT,Sample depth,CHL (no fractionation) (mg/m^3),CHL (0.2-2 micron) (mg/m^3),CHL (>2 micron) (mg/m^3),CHL (2-5 micron) (mg/m^3),CHL (2-10 micron) (mg/m^3),CHL (2-20 micron) (mg/m^3),CHL (>5 micron) (mg/m^3),CHL (5-10 micron) (mg/m^3),CHL (>10 micron) (mg/m^3),CHL (>20 micron) (mg/m^3),CHL (sum of fractions) (mg/m^3),HPLC Depth,[TChla],[dvChla],[TChlb],[TChlc],[Caro],[Allo],[But],[Diad],[Diato],[Fuco],[Hex],[Peri],[Zea],[Lut],[Viol],[Pras],comments
11,-2.14151,-12.85234,28,9,2000,4.15,28,9,2000,4.15,15.3,-999,0.21,-999,-999,-999,0.16,-999,-999,-999,0.01,0.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-2.14151,-12.85234,28,9,2000,4.15,28,9,2000,4.15,27.9,-999,0.26,-999,-999,-999,0.16,-999,-999,-999,0.02,0.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-2.14151,-12.85234,28,9,2000,4.15,28,9,2000,4.15,40.2,-999,0.28,-999,-999,-999,0.17,-999,-999,-999,0.01,0.46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-2.14151,-12.85234,28,9,2000,4.15,28,9,2000,4.15,55.4,-999,0.34,-999,-999,-999,0.13,-999,-999,-999,0.01,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-2.14151,-12.85234,28,9,2000,4.15,28,9,2000,4.15,70.3,-999,0.05,-999,-999,-999,0.04,-999,-999,-999,0.01,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-1.35874,-12.72368,28,9,2000,9.4,28,9,2000,9.4,4.9,-999,0.25,0.17,-999,-999,-999,-999,-999,-999,-999,0.42,4,0.484446,-999,0.03,0.028,0.009,0.001,0.017,0.01,-999,0.015,0.108,0.003,0.067,-999,-999,-999,-999
11,-1.35874,-12.72368,28,9,2000,9.4,28,9,2000,9.4,21.1,-999,0.27,0.18,-999,-999,-999,-999,-999,-999,-999,0.45,20,0.484446,-999,0.038,0.036,0.008,0,0.026,0.005,-999,0.017,0.132,0.002,0.037,-999,-999,-999,-999
11,-1.35874,-12.72368,28,9,2000,9.4,28,9,2000,9.4,40.7,-999,0.23,0.13,-999,-999,-999,-999,-999,-999,-999,0.36,40,0.372106,-999,0.06,0.027,0.008,0,0.024,0.003,-999,0.011,0.083,0.001,0.01,-999,-999,-999,-999
11,-1.35874,-12.72368,28,9,2000,9.4,28,9,2000,9.4,51.1,-999,0.23,0.11,-999,-999,-999,-999,-999,-999,-999,0.34,50,0.295243,-999,0.053,0.022,0.005,0.001,0.021,0.002,-999,0.01,0.062,0,0.005,-999,-999,-999,-999
11,-1.35874,-12.72368,28,9,2000,9.4,28,9,2000,9.4,60.8,-999,0.06,0.04,-999,-999,-999,-999,-999,-999,-999,0.1,70,0.058739,-999,0.013,0.006,0.001,0.001,0.007,0.001,-999,0.002,0.014,0,0.001,-999,-999,-999,-999
11,-4.46562,-12.62938,29,9,2000,10.49,29,9,2000,10.49,5.2,-999,0.11,0.09,-999,-999,-999,-999,-999,-999,-999,0.21,4,0.18586,-999,0.015,0.009,0.002,0,0.006,0.002,-999,0.005,0.039,0.002,0.021,-999,-999,-999,-999
11,-4.46562,-12.62938,29,9,2000,10.49,29,9,2000,10.49,20.8,-999,0.11,0.12,-999,-999,-999,-999,-999,-999,-999,0.23,20,0.174034,-999,0.016,0.01,0.002,0,0.006,0.003,-999,0.004,0.044,0.001,0.02,-999,-999,-999,-999
11,-4.46562,-12.62938,29,9,2000,10.49,29,9,2000,10.49,41.6,-999,0.11,0.12,-999,-999,-999,-999,-999,-999,-999,0.23,40,0.23316,-999,0.02,0.017,0.002,0,0.013,0.002,-999,0.008,0.067,0.002,0.012,-999,-999,-999,-999
11,-4.46562,-12.62938,29,9,2000,10.49,29,9,2000,10.49,60,-999,0.19,0.09,-999,-999,-999,-999,-999,-999,-999,0.27,60,0.268636,-999,0.025,0.02,0.003,0,0.018,0.002,-999,0.008,0.069,0.002,0.011,-999,-999,-999,-999
11,-4.46562,-12.62938,29,9,2000,10.49,29,9,2000,10.49,80.7,-999,0.14,0.11,-999,-999,-999,-999,-999,-999,-999,0.24,80,0.188816,-999,0.026,0.015,0.002,0,0.017,0.001,-999,0.004,0.041,0,0.005,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,4.7,-999,0.21,-999,-999,-999,0.09,-999,-999,-999,0.01,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,30.6,-999,0.22,-999,-999,-999,0.1,-999,-999,-999,0.02,0.34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,61.1,-999,0.25,-999,-999,-999,0.11,-999,-999,-999,0.01,0.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,80.4,-999,0.18,-999,-999,-999,0.09,-999,-999,-999,0.02,0.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,89,-999,0.15,-999,-999,-999,0.05,-999,-999,-999,0.01,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-7.22735,-14.30307,30,9,2000,4.51,30,9,2000,4.51,100,-999,0.1,-999,-999,-999,0.03,-999,-999,-999,0.01,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-8.0202,-14.83942,30,9,2000,10.52,30,9,2000,10.52,5.3,-999,0.22,0.09,-999,-999,-999,-999,-999,-999,-999,0.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-8.0202,-14.83942,30,9,2000,10.52,30,9,2000,10.52,40.3,-999,0.21,0.11,-999,-999,-999,-999,-999,-999,-999,0.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-8.0202,-14.83942,30,9,2000,10.52,30,9,2000,10.52,79.9,-999,0.18,0.11,-999,-999,-999,-999,-999,-999,-999,0.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-8.0202,-14.83942,30,9,2000,10.52,30,9,2000,10.52,89.6,-999,0.1,0.06,-999,-999,-999,-999,-999,-999,-999,0.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-8.0202,-14.83942,30,9,2000,10.52,30,9,2000,10.52,109.9,-999,0.04,0.03,-999,-999,-999,-999,-999,-999,-999,0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,3.4,-999,0.07,-999,-999,-999,0.02,-999,-999,-999,0,0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,30.2,-999,0.08,-999,-999,-999,0.02,-999,-999,-999,0,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,59.7,-999,0.09,-999,-999,-999,0.04,-999,-999,-999,0,0.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,79.6,-999,0.09,-999,-999,-999,0.04,-999,-999,-999,0.01,0.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,107.2,-999,0.15,-999,-999,-999,0.07,-999,-999,-999,0.01,0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.23266,-17.448,1,10,2000,5.34,1,10,2000,5.34,130.1,-999,0.13,-999,-999,-999,0.03,-999,-999,-999,0.01,0.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-10.90112,-18.245,1,10,2000,11.48,1,10,2000,11.48,5.2,-999,0.04,0.02,-999,-999,-999,-999,-999,-999,-999,0.06,4,0.052826,-999,0.001,0.001,0.001,0,0.002,0.001,-999,0.001,0.008,0,0.017,-999,-999,-999,-999
11,-10.90112,-18.245,1,10,2000,11.48,1,10,2000,11.48,55.6,-999,0.06,0.03,-999,-999,-999,-999,-999,-999,-999,0.09,55,0.067608,-999,0.003,0.002,0.001,0,0.001,0.001,-999,0.001,0.012,0,0.015,-999,-999,-999,-999
11,-10.90112,-18.245,1,10,2000,11.48,1,10,2000,11.48,90.2,-999,0.15,0.05,-999,-999,-999,-999,-999,-999,-999,0.2,90,0.206554,-999,0.02,0.008,0.004,0,0.008,0.001,-999,0.001,0.037,0.001,0.016,-999,-999,-999,-999
11,-10.90112,-18.245,1,10,2000,11.48,1,10,2000,11.48,101.3,-999,0.23,0.07,-999,-999,-999,-999,-999,-999,-999,0.3,105,0.274549,-999,0.056,0.015,0.006,0,0.015,0.001,-999,0.002,0.058,0,0.009,-999,-999,-999,-999
11,-10.90112,-18.245,1,10,2000,11.48,1,10,2000,11.48,120.2,-999,0.16,0.04,-999,-999,-999,-999,-999,-999,-999,0.19,120,0.159253,-999,0.033,0.01,0.003,0,0.015,0.001,-999,0.002,0.035,0,0.003,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,5.2,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,40.7,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,70.2,-999,0.07,-999,-999,-999,0.03,-999,-999,-999,0,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,110.9,-999,0.17,-999,-999,-999,0.04,-999,-999,-999,0,0.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,133.5,-999,0.18,-999,-999,-999,0.05,-999,-999,-999,0.01,0.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.02548,-20.7804,2,10,2000,5.5,2,10,2000,5.5,159.8,-999,0.08,-999,-999,-999,0.02,-999,-999,-999,0,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.66534,-21.565,2,10,2000,11.45,2,10,2000,11.45,5.1,-999,0.03,0.02,-999,-999,-999,-999,-999,-999,-999,0.05,4,0.035088,-999,0.001,0.001,0,0,0,0,-999,0,0.005,0,0.011,-999,-999,-999,-999
11,-13.66534,-21.565,2,10,2000,11.45,2,10,2000,11.45,69.9,-999,0.05,0.03,-999,-999,-999,-999,-999,-999,-999,0.08,70,0.070564,-999,0.002,0.003,0.001,0,0.002,0,-999,0,0.014,0,0.014,-999,-999,-999,-999
11,-13.66534,-21.565,2,10,2000,11.45,2,10,2000,11.45,109.7,-999,0.13,0.04,-999,-999,-999,-999,-999,-999,-999,0.16,110,0.150384,-999,0.007,0.005,0.003,0,0.004,0.001,-999,0,0.021,0,0.015,-999,-999,-999,-999
11,-13.66534,-21.565,2,10,2000,11.45,2,10,2000,11.45,125.5,-999,0.25,0.06,-999,-999,-999,-999,-999,-999,-999,0.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-13.66534,-21.565,2,10,2000,11.45,2,10,2000,11.45,134.7,-999,0.21,0.05,-999,-999,-999,-999,-999,-999,-999,0.26,135,0.227248,-999,0.044,0.014,0.005,0,0.016,0.001,-999,0.002,0.05,0,0.008,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,4.4,-999,0.06,-999,-999,-999,0.02,-999,-999,-999,0,0.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,49.7,-999,0.06,-999,-999,-999,0.02,-999,-999,-999,0,0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,101.6,-999,0.08,-999,-999,-999,0.02,-999,-999,-999,0,0.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,130.8,-999,0.12,-999,-999,-999,0.03,-999,-999,-999,0,0.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,160.3,-999,0.13,-999,-999,-999,0.02,-999,-999,-999,0.01,0.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-15.74918,-24.0788,3,10,2000,5.35,3,10,2000,5.35,180.9,-999,0.12,-999,-999,-999,0.01,-999,-999,-999,0,0.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-16.427,-24.908,3,10,2000,11.49,3,10,2000,11.49,4.1,-999,0.07,0.02,-999,-999,-999,-999,-999,-999,-999,0.09,4,-999,-999,0.004,0.002,0.001,0,0.002,0,-999,0.004,0.043,0,0,-999,-999,-999,-999
11,-16.427,-24.908,3,10,2000,11.49,3,10,2000,11.49,70.5,-999,0.08,0.02,-999,-999,-999,-999,-999,-999,-999,0.1,70,0.091258,-999,0.006,0.003,0.001,0,0.003,0,-999,0,0.015,0,0.013,-999,-999,-999,-999
11,-16.427,-24.908,3,10,2000,11.49,3,10,2000,11.49,101.3,-999,0.07,0.02,-999,-999,-999,-999,-999,-999,-999,0.09,110,0.094214,-999,0.005,0.003,0.002,0,0.003,0,-999,0.001,0.014,0,0.013,-999,-999,-999,-999
11,-16.427,-24.908,3,10,2000,11.49,3,10,2000,11.49,159.9,-999,0.19,0.03,-999,-999,-999,-999,-999,-999,-999,0.23,160,0.20951,-999,0.04,0.012,0.006,0,0.013,0.001,-999,0.001,0.039,0,0.008,-999,-999,-999,-999
11,-16.427,-24.908,3,10,2000,11.49,3,10,2000,11.49,171,-999,0.17,0.03,-999,-999,-999,-999,-999,-999,-999,0.2,170,0.227248,-999,0.046,0.014,0.007,0,0.017,0.001,-999,0.002,0.045,0,0.006,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,5.5,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,50.7,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,89.9,-999,0.03,-999,-999,-999,0.02,-999,-999,-999,0,0.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,140.2,-999,0.1,-999,-999,-999,0.02,-999,-999,-999,0,0.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,177.3,-999,0.19,-999,-999,-999,0.03,-999,-999,-999,0.01,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-18.45596,-27.4114,4,10,2000,5.34,4,10,2000,5.34,195.4,-999,0.09,-999,-999,-999,0.01,-999,-999,-999,0,0.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-19.12734,-28.244,4,10,2000,11.46,4,10,2000,11.46,6.2,-999,0.02,0.01,-999,-999,-999,-999,-999,-999,-999,0.03,4,0.041001,-999,0.002,0.001,0,0,0,0.001,-999,0,0.004,0,0.014,-999,-999,-999,-999
11,-19.12734,-28.244,4,10,2000,11.46,4,10,2000,11.46,79.6,-999,0.04,0.02,-999,-999,-999,-999,-999,-999,-999,0.06,80,0.061695,-999,0.002,0.002,0,0,0.002,0,-999,0.002,0.013,0,0.015,-999,-999,-999,-999
11,-19.12734,-28.244,4,10,2000,11.46,4,10,2000,11.46,140.6,-999,0.19,0.03,-999,-999,-999,-999,-999,-999,-999,0.22,140,0.478533,-999,0.059,0.016,0.012,0,0.018,0.002,-999,0,0.061,0,0.028,-999,-999,-999,-999
11,-19.12734,-28.244,4,10,2000,11.46,4,10,2000,11.46,150.1,-999,0.21,0.04,-999,-999,-999,-999,-999,-999,-999,0.25,150,0.620436,-999,0.063,0.019,0.008,0,0.023,0.002,-999,0.002,0.075,0,0.014,-999,-999,-999,-999
11,-19.12734,-28.244,4,10,2000,11.46,4,10,2000,11.46,160.2,-999,0.16,0.04,-999,-999,-999,-999,-999,-999,-999,0.2,160,0.378019,-999,0.082,0.023,0,0,0.028,0.003,-999,0.003,0.085,0,0.009,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,5.1,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,50.6,-999,0.03,-999,-999,-999,0.01,-999,-999,-999,0,0.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,99.8,-999,0.07,-999,-999,-999,0.03,-999,-999,-999,0,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,139.5,-999,0.18,-999,-999,-999,0.03,-999,-999,-999,0.01,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,154.9,-999,0.22,-999,-999,-999,0.03,-999,-999,-999,0.01,0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.0575,-30.66,5,10,2000,5.36,5,10,2000,5.36,179.3,-999,0.15,-999,-999,-999,0.02,-999,-999,-999,0.01,0.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.74438,-31.516,5,10,2000,11.47,5,10,2000,11.47,4.6,-999,0.04,0.02,-999,-999,-999,-999,-999,-999,-999,0.06,4,0.055782,-999,0.002,0.002,0,0,0,0.001,-999,0.001,0.005,0,0.016,-999,-999,-999,-999
11,-21.74438,-31.516,5,10,2000,11.47,5,10,2000,11.47,79.8,-999,0.06,0.04,-999,-999,-999,-999,-999,-999,-999,0.1,80,0.200641,-999,0.009,0.009,0.004,0,0.005,0.002,-999,0.003,0.035,0,0.031,-999,-999,-999,-999
11,-21.74438,-31.516,5,10,2000,11.47,5,10,2000,11.47,104.8,-999,0.22,0.05,-999,-999,-999,-999,-999,-999,-999,0.26,105,0.611567,-999,0.034,0.017,0.013,0,0.014,0.003,-999,0.004,0.061,0.002,0.029,-999,-999,-999,-999
11,-21.74438,-31.516,5,10,2000,11.47,5,10,2000,11.47,129.7,-999,0.22,0.05,-999,-999,-999,-999,-999,-999,-999,0.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-21.74438,-31.516,5,10,2000,11.47,5,10,2000,11.47,150.1,-999,0.15,0.04,-999,-999,-999,-999,-999,-999,-999,0.2,150,0.413495,-999,0.037,0.021,0.009,0,0.02,0.003,-999,0.004,0.064,0,0.008,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,5,-999,0.08,-999,-999,-999,0.02,-999,-999,-999,0,0.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,39.8,-999,0.08,-999,-999,-999,0.03,-999,-999,-999,0,0.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,79.8,-999,0.25,-999,-999,-999,0.04,-999,-999,-999,0.01,0.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,109.8,-999,0.22,-999,-999,-999,0.05,-999,-999,-999,0.01,0.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,125.5,-999,0.13,-999,-999,-999,0.03,-999,-999,-999,0.02,0.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-23.80439,-34.1304,6,10,2000,6.04,6,10,2000,6.04,150.4,-999,0.07,-999,-999,-999,0.02,-999,-999,-999,0.01,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-24.59497,-35.148,6,10,2000,12.46,6,10,2000,12.46,5,-999,0.13,0.04,-999,-999,-999,-999,-999,-999,-999,0.17,4,0.268636,-999,0.007,0.006,0.005,0,0.003,0.002,-999,0.004,0.02,0,0.046,-999,-999,-999,-999
11,-24.59497,-35.148,6,10,2000,12.46,6,10,2000,12.46,40.7,-999,0.14,0.04,-999,-999,-999,-999,-999,-999,-999,0.18,40,0.363238,-999,0.011,0.009,0.007,0,0.006,0.003,-999,0.006,0.031,0.001,0.043,-999,-999,-999,-999
11,-24.59497,-35.148,6,10,2000,12.46,6,10,2000,12.46,75.7,-999,0.2,0.06,-999,-999,-999,-999,-999,-999,-999,0.26,75,0.410538,-999,0.017,0.009,0.008,0,0.006,0.002,-999,0.003,0.042,0,0.025,-999,-999,-999,-999
11,-24.59497,-35.148,6,10,2000,12.46,6,10,2000,12.46,120.9,-999,0.16,0.05,-999,-999,-999,-999,-999,-999,-999,0.21,120,0.383932,-999,0.03,0.019,0.007,0,0.022,0.003,-999,0.005,0.06,0.001,0.011,-999,-999,-999,-999
11,-24.59497,-35.148,6,10,2000,12.46,6,10,2000,12.46,130.4,-999,0.17,0.05,-999,-999,-999,-999,-999,-999,-999,0.22,130,0.401669,-999,0.037,0.024,0.008,0,0.031,0.003,-999,0.007,0.065,0,0.008,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,4.2,-999,0.1,-999,-999,-999,0.02,-999,-999,-999,0,0.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,40,-999,0.12,-999,-999,-999,0.02,-999,-999,-999,0.01,0.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,60.3,-999,0.18,-999,-999,-999,0.04,-999,-999,-999,0.01,0.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,80.3,-999,0.22,-999,-999,-999,0.05,-999,-999,-999,0.01,0.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,98.5,-999,0.22,-999,-999,-999,0.07,-999,-999,-999,0.03,0.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-26.61206,-37.76,7,10,2000,6.07,7,10,2000,6.07,110.6,-999,0.04,-999,-999,-999,0.02,-999,-999,-999,0.01,0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-27.3205,-38.7,7,10,2000,12.46,7,10,2000,12.46,5.1,-999,0.08,0.03,-999,-999,-999,-999,-999,-999,-999,0.1,4,0.191772,-999,0.004,0.006,0.005,0,0.003,0.002,-999,0.004,0.014,0,0.044,-999,-999,-999,-999
11,-27.3205,-38.7,7,10,2000,12.46,7,10,2000,12.46,31.6,-999,0.07,0.03,-999,-999,-999,-999,-999,-999,-999,0.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11,-27.3205,-38.7,7,10,2000,12.46,7,10,2000,12.46,66.3,-999,0.14,0.04,-999,-999,-999,-999,-999,-999,-999,0.17,65,0.404626,-999,0.014,0.015,0.007,0,0.01,0.003,-999,0.008,0.043,0.002,0.037,-999,-999,-999,-999
11,-27.3205,-38.7,7,10,2000,12.46,7,10,2000,12.46,96.9,-999,0.34,0.1,-999,-999,-999,-999,-999,-999,-999,0.43,100,0.741644,-999,0.107,0.046,0.019,0,0.045,0.004,-999,0.01,0.148,0,0.018,-999,-999,-999,-999
11,-27.3205,-38.7,7,10,2000,12.46,7,10,2000,12.46,105,-999,0.2,0.06,-999,-999,-999,-999,-999,-999,-999,0.26,105,0.522878,-999,0.091,0.034,0.014,0,0.042,0.004,-999,0.007,0.101,0,0.009,-999,-999,-999,-999
